Unnamed: 0,university,major,course,ชื่อหลักสูตร,ชื่อหลักสูตรภาษาอังกฤษ,ประเภทหลักสูตร,วิทยาเขต,ค่าใช้จ่าย,อัตราการสำเร็จการศึกษา,รอบ 1 Portfolio,รอบ 2 Quota,รอบ 3 Admission,รอบ 4 Direct Admission
213,มหาวิทยาลัยศิลปากร,วิศวกรรมเครื่องกล,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมเครื่องกล) (ภาษาไทย ปกติ) วิทยาเขต สนามจันทร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมเครื่องกล),B.Eng.(MechanicalEngineering),ภาษาไทย ปกติ,สนามจันทร์,19000.0,0,194,80,30,0
214,มหาวิทยาลัยศิลปากร,วิศวกรรมเครื่องกล,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมเครื่องกล) (ภาษาไทย พิเศษ) วิทยาเขต สนามจันทร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมเครื่องกล),B.Eng.(MechanicalEngineering),ภาษาไทย พิเศษ,สนามจันทร์,35000.0,0,80,20,0,10
215,มหาวิทยาลัยศิลปากร,วิศวกรรมไฟฟ้าสื่อสาร วิศวกรรมโทรคมนาคม,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมไฟฟ้าสื่อสาร) (ภาษาไทย ปกติ) วิทยาเขต สนามจันทร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมไฟฟ้าสื่อสาร),B.Eng.(ElectricalCommunicationsEngineering),ภาษาไทย ปกติ,สนามจันทร์,19000.0,0,84,20,15,0
216,มหาวิทยาลัยศิลปากร,วิศวกรรมไฟฟ้าสื่อสาร วิศวกรรมโทรคมนาคม,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมไฟฟ้าสื่อสาร) (ภาษาไทย พิเศษ) วิทยาเขต สนามจันทร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมไฟฟ้าสื่อสาร),B.Eng.(ElectricalCommunicationsEngineering),ภาษาไทย พิเศษ,สนามจันทร์,35000.0,0,20,10,15,5
217,มหาวิทยาลัยศิลปากร,วิศวกรรมโลจิสติกส์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมการจัดการและโลจิสติกส์) (ภาษาไทย ปกติ) วิทยาเขต สนามจันทร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมการจัดการและโลจิสติกส์),B.Eng.(ManagementEngineeringandLogistics),ภาษาไทย ปกติ,สนามจันทร์,19000.0,0,79,25,20,0
218,มหาวิทยาลัยศิลปากร,วิศวกรรมโลจิสติกส์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมการจัดการและโลจิสติกส์) (ภาษาไทย พิเศษ) วิทยาเขต สนามจันทร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมการจัดการและโลจิสติกส์),B.Eng.(ManagementEngineeringandLogistics),ภาษาไทย พิเศษ,สนามจันทร์,35000.0,0,10,5,0,10
219,มหาวิทยาลัยศิลปากร,วิศวกรรมวัสดุ,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมวัสดุและนาโนเทคโนโลยี) (ภาษาไทย ปกติ) วิทยาเขต สนามจันทร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมวัสดุและนาโนเทคโนโลยี),B.Eng.(MaterialsEngineeringandNanotechnology),ภาษาไทย ปกติ,สนามจันทร์,19000.0,0,194,100,40,20
220,มหาวิทยาลัยศิลปากร,วิศวกรรมวัสดุ,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมวัสดุและนาโนเทคโนโลยี) (ภาษาไทย พิเศษ) วิทยาเขต สนามจันทร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมวัสดุและนาโนเทคโนโลยี),B.Eng.(MaterialsEngineeringandNanotechnology),ภาษาไทย พิเศษ,สนามจันทร์,35000.0,0,100,20,10,10
221,มหาวิทยาลัยศิลปากร,วิศวกรรมวัสดุ,หลักสูตรวิศวกรรมศาสตรบัณฑิต (ปิโตรเคมีและวัสดุพอลิเมอร์) (ภาษาไทย ปกติ) วิทยาเขต สนามจันทร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (ปิโตรเคมีและวัสดุพอลิเมอร์),B.Eng.(PetrochemicalsandPolymericMaterials),ภาษาไทย ปกติ,สนามจันทร์,19000.0,0,199,30,15,5
222,มหาวิทยาลัยศิลปากร,วิศวกรรมวัสดุ,หลักสูตรวิศวกรรมศาสตรบัณฑิต (ปิโตรเคมีและวัสดุพอลิเมอร์) (ภาษาไทย พิเศษ) วิทยาเขต สนามจันทร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (ปิโตรเคมีและวัสดุพอลิเมอร์),B.Eng.(PetrochemicalsandPolymericMaterials),ภาษาไทย พิเศษ,สนามจันทร์,35000.0,0,35,10,5,5
223,มหาวิทยาลัยศิลปากร,วิศวกรรมอิเล็กทรอนิกส์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมอิเล็กทรอนิกส์และระบบคอมพิวเตอร์) (ภาษาไทย ปกติ) วิทยาเขต สนามจันทร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วิศวกรรมอิเล็กทรอนิกส์และระบบคอมพิวเตอร์),B.Eng.(ElectronicsandComputerSystemEngineering),ภาษาไทย ปกติ,สนามจันทร์,19000.0,0,129,40,30,0
